<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
USDJPY,20050603,00:00:00,108.2300,107.4700,108.2500,107.7200
USDJPY,20050606,00:00:00,107.7000,106.6900,107.8200,106.8800
USDJPY,20050607,00:00:00,106.8800,106.4900,107.0100,106.6100
USDJPY,20050608,00:00:00,106.6100,106.5200,107.3600,107.2100
USDJPY,20050609,00:00:00,107.2100,107.0700,107.7400,107.4200
USDJPY,20050610,00:00:00,107.4200,107.3100,108.6200,108.5800
USDJPY,20050613,00:00:00,108.6400,108.4400,109.6600,109.5100
USDJPY,20050614,00:00:00,109.5200,109.0600,109.5800,109.3900
USDJPY,20050615,00:00:00,109.3900,109.1200,109.6900,109.1400
USDJPY,20050616,00:00:00,109.1400,108.6500,109.3700,108.9000
USDJPY,20050617,00:00:00,108.9000,108.5800,109.0600,108.6200
USDJPY,20050620,00:00:00,108.8900,108.6000,109.5800,109.3000
USDJPY,20050621,00:00:00,109.3000,108.1400,109.4600,108.2700
USDJPY,20050622,00:00:00,108.2800,108.2700,109.1200,108.8000
USDJPY,20050623,00:00:00,108.8000,108.4100,108.9600,108.9400
USDJPY,20050624,00:00:00,108.9400,108.8700,109.3700,109.0300
USDJPY,20050627,00:00:00,109.1900,109.1300,109.4200,109.2200
USDJPY,20050628,00:00:00,109.2300,109.1900,110.0600,109.8600
USDJPY,20050629,00:00:00,109.8500,109.7100,110.6100,110.4000
USDJPY,20050630,00:00:00,110.4000,109.9800,110.9600,110.7300
USDJPY,20050701,00:00:00,110.7600,110.5900,111.7600,111.7300
USDJPY,20050704,00:00:00,111.7600,111.3100,111.8600,111.5900
USDJPY,20050705,00:00:00,111.5900,111.4400,112.1100,111.6500
USDJPY,20050706,00:00:00,111.6500,111.4400,112.2600,112.1700
USDJPY,20050707,00:00:00,112.1700,111.4700,112.3000,111.9900
USDJPY,20050708,00:00:00,111.9900,111.7700,112.5400,112.1500
USDJPY,20050711,00:00:00,112.1900,111.6700,112.2300,111.7000
USDJPY,20050712,00:00:00,111.7000,110.7300,111.7600,110.8400
USDJPY,20050713,00:00:00,110.8700,110.8600,112.2500,111.8900
USDJPY,20050714,00:00:00,111.8800,111.6300,112.3600,112.2500
USDJPY,20050715,00:00:00,112.2400,111.7300,112.3900,112.1800
USDJPY,20050718,00:00:00,112.2500,111.4800,112.3400,111.9200
USDJPY,20050719,00:00:00,111.9200,111.8300,112.9500,112.7500
USDJPY,20050720,00:00:00,112.7500,112.4300,113.6900,112.8000
USDJPY,20050721,00:00:00,112.8100,109.8700,112.8300,110.3200
USDJPY,20050722,00:00:00,110.3100,110.3100,111.4300,111.3100
USDJPY,20050725,00:00:00,111.3900,111.2800,111.9500,111.4000
USDJPY,20050726,00:00:00,111.4100,111.4100,112.6000,112.4500
USDJPY,20050727,00:00:00,112.4500,112.1300,112.7800,112.4000
USDJPY,20050728,00:00:00,112.4100,111.9600,112.8400,112.1400
USDJPY,20050729,00:00:00,112.1500,111.9400,112.4200,112.4000
USDJPY,20050801,00:00:00,112.6100,111.7000,112.7500,112.3300
USDJPY,20050802,00:00:00,112.3300,111.1000,112.3400,111.3900
USDJPY,20050803,00:00:00,111.3800,110.9700,111.9100,111.1200
USDJPY,20050804,00:00:00,111.1300,110.7500,111.5700,111.2100
USDJPY,20050805,00:00:00,111.2000,111.1100,112.1700,111.9500
USDJPY,20050808,00:00:00,112.1900,111.5400,112.5900,112.1500
USDJPY,20050809,00:00:00,112.1400,111.6400,112.2000,111.8500
USDJPY,20050810,00:00:00,111.8600,110.3900,111.8600,110.6100
USDJPY,20050811,00:00:00,110.6000,109.5600,110.7000,109.7000
USDJPY,20050812,00:00:00,109.7000,109.2900,109.9200,109.3800
USDJPY,20050815,00:00:00,109.4200,109.1900,109.7900,109.2800
USDJPY,20050816,00:00:00,109.2800,109.0300,109.6400,109.5900
USDJPY,20050817,00:00:00,109.5900,109.3800,110.0500,109.7600
USDJPY,20050818,00:00:00,109.7500,109.7300,110.6500,110.5100
USDJPY,20050819,00:00:00,110.5100,110.2900,110.8100,110.3900
USDJPY,20050822,00:00:00,110.4100,109.3900,110.5200,109.7000
USDJPY,20050823,00:00:00,109.7000,109.5800,110.1400,109.9200
USDJPY,20050824,00:00:00,109.9100,109.8600,110.7000,110.2100
USDJPY,20050825,00:00:00,110.2100,109.7500,110.4100,110.0400
USDJPY,20050826,00:00:00,110.0300,109.3700,110.3600,110.2000
USDJPY,20050829,00:00:00,110.0800,109.8200,110.6700,110.6700
USDJPY,20050830,00:00:00,110.6700,110.4700,111.5800,111.2300
USDJPY,20050831,00:00:00,111.2300,110.3700,111.7600,110.5900
USDJPY,20050901,00:00:00,110.6100,109.5900,110.9000,109.8200
USDJPY,20050902,00:00:00,109.8100,109.1900,110.0300,109.6200
USDJPY,20050905,00:00:00,109.7000,108.7500,109.7700,109.1500
USDJPY,20050906,00:00:00,109.1400,109.1100,109.8000,109.5900
USDJPY,20050907,00:00:00,109.5800,109.4000,110.2600,110.0200
USDJPY,20050908,00:00:00,110.0200,109.9900,110.6000,110.5000
USDJPY,20050909,00:00:00,110.5000,109.4700,110.7200,109.6900
USDJPY,20050912,00:00:00,109.1500,109.1400,110.3600,110.3400
USDJPY,20050913,00:00:00,110.3300,110.1100,111.0200,110.6500
USDJPY,20050914,00:00:00,110.6400,109.8800,110.7900,110.3100
USDJPY,20050915,00:00:00,110.2900,110.1700,110.6900,110.6700
USDJPY,20050916,00:00:00,110.6600,110.4500,111.4400,111.3400
USDJPY,20050919,00:00:00,111.4700,111.1500,111.6500,111.4900
USDJPY,20050920,00:00:00,111.4900,111.1100,111.9900,111.9600
USDJPY,20050921,00:00:00,111.9500,110.9600,112.0000,111.2500
USDJPY,20050922,00:00:00,111.2500,111.0400,111.7900,111.6200
USDJPY,20050923,00:00:00,111.6200,111.0800,112.4300,112.4000
USDJPY,20050926,00:00:00,112.4400,112.0800,112.5600,112.1500
USDJPY,20050927,00:00:00,112.1700,112.1500,113.4800,113.2200
USDJPY,20050928,00:00:00,113.2300,112.8600,113.4100,113.0000
USDJPY,20050929,00:00:00,113.0000,112.6500,113.2000,113.1100
USDJPY,20050930,00:00:00,113.1100,112.9100,113.6500,113.5000
USDJPY,20051003,00:00:00,113.4600,113.4200,114.3400,114.1300
USDJPY,20051004,00:00:00,114.1300,113.9900,114.3600,114.2900
USDJPY,20051005,00:00:00,114.3000,113.5700,114.3800,113.7900
USDJPY,20051006,00:00:00,113.7000,113.0000,114.1500,113.2300
USDJPY,20051007,00:00:00,113.2500,113.2400,113.9900,113.7500
USDJPY,20051010,00:00:00,113.7300,113.5300,114.2800,114.1200
USDJPY,20051011,00:00:00,114.1000,113.8000,114.6100,114.5000
USDJPY,20051012,00:00:00,114.5000,114.2300,114.7300,114.3100
USDJPY,20051013,00:00:00,114.3100,114.2000,115.0600,114.4200
USDJPY,20051014,00:00:00,114.4400,113.8400,114.8700,113.9800
USDJPY,20051017,00:00:00,114.1400,113.7500,114.9400,114.9300
USDJPY,20051018,00:00:00,114.9400,114.9000,115.9100,115.6400
USDJPY,20051019,00:00:00,115.6400,115.2400,115.9500,115.3300
USDJPY,20051020,00:00:00,115.3300,115.2500,115.7500,115.3000
USDJPY,20051021,00:00:00,115.3000,114.9700,115.9500,115.8900
USDJPY,20051024,00:00:00,115.8700,115.0400,115.9200,115.3700
USDJPY,20051025,00:00:00,115.3800,114.6000,115.7100,114.9800
USDJPY,20051026,00:00:00,115.0000,114.8900,115.9100,115.8700
USDJPY,20051027,00:00:00,115.8800,114.8300,116.1900,115.3900
USDJPY,20051028,00:00:00,115.3900,115.0700,115.6700,115.6600
USDJPY,20051031,00:00:00,115.7100,115.5200,116.6400,116.5400
USDJPY,20051101,00:00:00,116.5800,116.4000,116.7400,116.6400
USDJPY,20051102,00:00:00,116.6600,116.5400,116.9600,116.8700
USDJPY,20051103,00:00:00,116.8700,116.7800,117.3700,117.2800
USDJPY,20051104,00:00:00,117.2700,117.2100,118.3100,118.2600
USDJPY,20051107,00:00:00,118.3000,117.4400,118.3600,117.7100
USDJPY,20051108,00:00:00,117.7100,117.0700,117.9400,117.3000
USDJPY,20051109,00:00:00,117.2700,116.8400,117.7200,117.5400
USDJPY,20051110,00:00:00,117.5400,117.3700,118.2300,118.0800
USDJPY,20051111,00:00:00,118.0700,117.6200,118.1600,117.8600
USDJPY,20051114,00:00:00,118.0600,117.8400,118.8800,118.7300
USDJPY,20051115,00:00:00,118.7300,118.6900,119.3900,118.8900
USDJPY,20051116,00:00:00,118.9000,118.8000,119.5400,119.1700
USDJPY,20051117,00:00:00,119.1600,118.4600,119.2500,118.8000
USDJPY,20051118,00:00:00,118.7900,118.6800,119.3700,119.1100
USDJPY,20051121,00:00:00,119.1600,118.5300,119.4200,119.0200
USDJPY,20051122,00:00:00,119.0300,118.6500,119.4800,118.7300
USDJPY,20051123,00:00:00,118.7400,118.2000,119.0100,118.7200
USDJPY,20051124,00:00:00,118.7200,118.5300,118.9400,118.9200
USDJPY,20051125,00:00:00,118.9200,118.9100,119.6700,119.5800
USDJPY,20051128,00:00:00,119.6700,118.3300,119.9100,118.8700
USDJPY,20051129,00:00:00,118.8300,118.7800,119.7200,119.7200
USDJPY,20051130,00:00:00,119.7100,119.2200,119.8200,119.7900
USDJPY,20051201,00:00:00,119.7800,119.6600,120.6900,120.4900
USDJPY,20051202,00:00:00,120.4800,120.1800,121.1900,120.5000
USDJPY,20051205,00:00:00,121.1200,120.6800,121.3600,120.9100
USDJPY,20051206,00:00:00,120.9100,120.7300,121.2500,120.7600
USDJPY,20051207,00:00:00,120.7600,120.5600,121.1400,121.0700
USDJPY,20051208,00:00:00,121.0600,119.9500,121.0600,120.3100
USDJPY,20051209,00:00:00,120.3000,120.3000,120.7300,120.6100
USDJPY,20051212,00:00:00,120.8000,119.5000,121.0300,119.7800
USDJPY,20051213,00:00:00,119.7800,119.6300,120.4200,120.0300
USDJPY,20051214,00:00:00,120.0200,116.7100,120.1700,117.5200
USDJPY,20051215,00:00:00,117.5400,115.8100,117.6700,116.4000
USDJPY,20051216,00:00:00,116.4200,115.6000,116.4800,115.6800
USDJPY,20051219,00:00:00,115.5500,115.5000,116.5600,116.1800
USDJPY,20051220,00:00:00,116.1800,115.9500,117.2600,117.1100
USDJPY,20051221,00:00:00,117.1200,116.7400,117.5000,117.3200
USDJPY,20051222,00:00:00,117.3300,116.4100,117.6100,116.6400
USDJPY,20051223,00:00:00,116.6400,116.1200,116.8600,116.2400
USDJPY,20051226,00:00:00,116.4600,115.9800,116.5500,116.3600
USDJPY,20051227,00:00:00,116.3600,116.3600,117.4500,117.4100
USDJPY,20051228,00:00:00,117.4000,116.9700,117.9200,117.7600
USDJPY,20051229,00:00:00,117.7600,117.6900,117.9700,117.7700
USDJPY,20051230,00:00:00,117.7800,116.9900,118.1400,117.9300
USDJPY,20060102,00:00:00,117.8800,117.5500,118.0200,117.8600
USDJPY,20060103,00:00:00,117.8600,116.0000,117.8600,116.2000
USDJPY,20060104,00:00:00,116.2100,115.5800,116.4200,116.1400
USDJPY,20060105,00:00:00,116.1500,115.7400,116.4400,116.0600
USDJPY,20060106,00:00:00,116.0600,114.2200,116.2700,114.3900
USDJPY,20060109,00:00:00,114.5300,113.7600,114.7300,114.5400
USDJPY,20060110,00:00:00,114.5300,114.1000,114.7500,114.4400
USDJPY,20060111,00:00:00,114.4500,113.9000,114.8600,114.1800
USDJPY,20060112,00:00:00,114.1700,113.4100,114.5600,114.5600
USDJPY,20060113,00:00:00,114.5600,114.1300,114.7700,114.2400
USDJPY,20060116,00:00:00,114.0800,113.7700,115.1400,115.1100
USDJPY,20060117,00:00:00,115.1100,114.5600,115.9000,115.4000
USDJPY,20060118,00:00:00,115.4200,114.8000,115.8600,115.2200
USDJPY,20060119,00:00:00,115.1900,114.9200,115.5500,115.4800
USDJPY,20060120,00:00:00,115.4800,114.9500,115.6400,115.2400
USDJPY,20060123,00:00:00,115.1400,114.1400,115.2800,114.5300
USDJPY,20060124,00:00:00,114.5300,114.3100,114.9000,114.8800
USDJPY,20060125,00:00:00,114.8600,114.6300,115.9500,115.7800
USDJPY,20060126,00:00:00,115.7800,115.4500,116.5500,116.4800
USDJPY,20060127,00:00:00,116.4800,116.1100,117.4000,117.2500
USDJPY,20060130,00:00:00,117.2400,117.0000,117.7900,117.5900
USDJPY,20060131,00:00:00,117.5900,116.6700,117.7600,117.1900
USDJPY,20060201,00:00:00,117.2300,117.0400,118.1400,118.0400
USDJPY,20060202,00:00:00,118.0400,117.8600,118.6200,118.5500
USDJPY,20060203,00:00:00,118.5500,118.3100,119.3600,118.8600
USDJPY,20060206,00:00:00,118.8700,118.4800,119.0900,119.0000
USDJPY,20060207,00:00:00,119.0000,117.6100,119.1500,117.7300
USDJPY,20060208,00:00:00,117.7300,117.5400,118.7800,118.5000
USDJPY,20060209,00:00:00,118.5100,118.2800,118.8900,118.8200
USDJPY,20060210,00:00:00,118.8200,116.8800,118.9000,117.8900
USDJPY,20060213,00:00:00,117.7600,117.5000,118.2300,117.7300
USDJPY,20060214,00:00:00,117.7300,117.1000,117.7500,117.4000
USDJPY,20060215,00:00:00,117.4200,116.7500,118.0900,117.8200
USDJPY,20060216,00:00:00,117.8200,117.5100,118.2300,117.6400
USDJPY,20060217,00:00:00,117.6400,117.3300,118.8400,118.1800
USDJPY,20060220,00:00:00,118.2500,117.9200,118.2900,118.2900
USDJPY,20060221,00:00:00,118.2900,118.2700,118.9700,118.7900
USDJPY,20060222,00:00:00,118.7800,118.2900,118.8800,118.4300
USDJPY,20060223,00:00:00,118.4400,116.7600,118.4700,117.0300
USDJPY,20060224,00:00:00,117.0200,116.4200,117.1400,116.8400
USDJPY,20060227,00:00:00,117.0400,115.7000,117.1100,116.2100
USDJPY,20060228,00:00:00,116.2100,115.6800,116.4500,115.7400
USDJPY,20060301,00:00:00,115.7400,115.4400,116.3000,115.9800
USDJPY,20060302,00:00:00,115.9700,115.7700,116.4000,115.9000
USDJPY,20060303,00:00:00,115.9000,115.5500,116.7600,116.3600
USDJPY,20060306,00:00:00,116.3700,116.0300,117.6700,117.5900
USDJPY,20060307,00:00:00,117.6000,117.3400,118.0200,117.7800
USDJPY,20060308,00:00:00,117.7900,117.3100,118.0000,117.7400
USDJPY,20060309,00:00:00,117.7500,117.0800,118.4000,118.1500
USDJPY,20060310,00:00:00,118.1900,117.9800,119.1100,118.9500
USDJPY,20060313,00:00:00,118.8800,118.6900,119.1700,118.7200
USDJPY,20060314,00:00:00,118.7200,117.2400,118.7500,117.5800
USDJPY,20060315,00:00:00,117.5800,117.1400,117.7400,117.3900
USDJPY,20060316,00:00:00,117.3900,116.7600,117.8700,116.8600
USDJPY,20060317,00:00:00,116.8700,115.6800,116.9500,115.8100
USDJPY,20060320,00:00:00,116.0000,115.5000,116.4900,116.3700
USDJPY,20060321,00:00:00,116.3700,116.2400,117.3200,117.0700
USDJPY,20060322,00:00:00,117.0700,116.5600,117.3800,117.0500
USDJPY,20060323,00:00:00,117.0400,116.7300,117.9300,117.8400
USDJPY,20060324,00:00:00,117.8500,117.3900,118.4700,117.4400
USDJPY,20060327,00:00:00,117.5400,116.3900,117.6400,116.7200
USDJPY,20060328,00:00:00,116.7100,116.2500,118.0300,117.9000
USDJPY,20060329,00:00:00,117.9200,117.4800,118.1900,117.7800
USDJPY,20060330,00:00:00,117.7900,117.1100,117.9200,117.3200
USDJPY,20060331,00:00:00,117.3200,117.1600,118.1100,117.6800
USDJPY,20060403,00:00:00,117.7300,117.5700,118.7600,117.7500
USDJPY,20060404,00:00:00,117.7400,117.2200,117.9200,117.5100
USDJPY,20060405,00:00:00,117.5100,116.6700,117.7400,117.3300
USDJPY,20060406,00:00:00,117.3400,117.2600,117.9400,117.7800
USDJPY,20060407,00:00:00,117.7800,117.4000,118.3700,118.2500
USDJPY,20060410,00:00:00,118.1600,117.8900,118.6700,118.3100
USDJPY,20060411,00:00:00,118.3100,118.1600,118.8700,118.3200
USDJPY,20060412,00:00:00,118.3200,117.8100,118.5800,118.4700
USDJPY,20060413,00:00:00,118.4800,118.3000,118.8100,118.5400
USDJPY,20060414,00:00:00,118.5300,118.4200,118.7000,118.6300
USDJPY,20060417,00:00:00,118.5300,117.5200,118.5400,117.7800
USDJPY,20060418,00:00:00,117.7800,116.9800,118.1800,117.0100
USDJPY,20060419,00:00:00,117.0100,116.7500,117.9200,117.2600
USDJPY,20060420,00:00:00,117.2600,117.2600,117.8500,117.4200
USDJPY,20060421,00:00:00,117.4200,116.5800,117.7400,116.6200
USDJPY,20060424,00:00:00,115.6700,114.2200,115.9400,114.7200
USDJPY,20060425,00:00:00,114.7200,114.2900,114.9700,114.8300
USDJPY,20060426,00:00:00,114.8200,114.6100,115.3500,114.7900
USDJPY,20060427,00:00:00,114.7900,113.8200,115.0800,114.1700
USDJPY,20060428,00:00:00,114.1700,113.6400,114.4400,113.8300
USDJPY,20060501,00:00:00,113.6400,112.3300,113.8100,113.5600
USDJPY,20060502,00:00:00,113.5600,113.0700,113.9900,113.3900
USDJPY,20060503,00:00:00,113.3800,112.8800,113.8200,113.6100
USDJPY,20060504,00:00:00,113.6200,113.2500,114.1400,113.4500
USDJPY,20060505,00:00:00,113.4600,112.2400,113.9800,112.4500
USDJPY,20060508,00:00:00,111.8900,110.9700,112.1600,111.7400
USDJPY,20060509,00:00:00,111.7500,110.8700,111.9000,111.0300
USDJPY,20060510,00:00:00,111.0300,110.1000,111.2300,110.5800
USDJPY,20060511,00:00:00,110.5800,110.0900,111.5000,110.6900
USDJPY,20060512,00:00:00,110.6900,109.3100,110.7000,110.0100
USDJPY,20060515,00:00:00,109.6300,109.3200,110.5600,110.4200
USDJPY,20060516,00:00:00,110.4200,109.6500,110.8300,109.6700
USDJPY,20060517,00:00:00,109.6700,108.9800,111.3100,111.1700
USDJPY,20060518,00:00:00,111.1600,110.3100,111.2200,110.7500
USDJPY,20060519,00:00:00,110.7500,110.4200,112.2100,111.6900
USDJPY,20060522,00:00:00,111.7900,111.2800,112.9100,111.4200
USDJPY,20060523,00:00:00,111.4100,110.9700,111.9700,111.9700
USDJPY,20060524,00:00:00,111.9700,111.6200,112.9300,112.8500
USDJPY,20060525,00:00:00,112.8600,111.6500,112.9200,111.6600
USDJPY,20060526,00:00:00,111.6600,111.4600,112.7300,112.6800
USDJPY,20060529,00:00:00,112.6500,112.1400,112.6600,112.3900
USDJPY,20060530,00:00:00,112.3900,111.6100,112.7600,112.1300
USDJPY,20060531,00:00:00,112.1300,111.4400,112.6700,112.5700
USDJPY,20060601,00:00:00,112.5700,112.3500,113.3400,112.5600
USDJPY,20060602,00:00:00,112.5600,111.3200,112.9200,111.5800
USDJPY,20060605,00:00:00,111.6500,111.4200,112.2600,112.1700
USDJPY,20060606,00:00:00,112.1700,112.0500,113.5300,113.2000
USDJPY,20060607,00:00:00,113.2000,112.9000,113.6600,113.3700
USDJPY,20060608,00:00:00,113.3700,113.3600,114.6900,114.0800
USDJPY,20060609,00:00:00,114.0800,113.5400,114.3100,113.9500
USDJPY,20060612,00:00:00,114.0700,113.9500,114.5400,114.4300
USDJPY,20060613,00:00:00,114.4400,114.2400,115.4200,115.2900
USDJPY,20060614,00:00:00,115.2900,114.4500,115.3800,114.9300
USDJPY,20060615,00:00:00,114.9300,114.6200,115.1800,114.8100
USDJPY,20060616,00:00:00,114.8100,114.5300,115.1700,115.1100
USDJPY,20060619,00:00:00,115.2200,115.1400,115.7400,115.4600
USDJPY,20060620,00:00:00,115.4700,114.6100,115.6100,114.8800
USDJPY,20060621,00:00:00,114.8800,114.3600,115.2000,114.8000
USDJPY,20060622,00:00:00,114.8000,114.6500,116.2500,116.1000
USDJPY,20060623,00:00:00,116.1000,115.7500,116.5700,116.5600
USDJPY,20060626,00:00:00,116.4600,116.0800,116.5300,116.2300
USDJPY,20060627,00:00:00,116.2300,115.8600,116.6700,116.2600
USDJPY,20060628,00:00:00,116.2600,116.0500,116.4600,116.4100
USDJPY,20060629,00:00:00,116.4100,114.8300,116.5900,115.0300
USDJPY,20060630,00:00:00,115.0300,114.1600,115.2000,114.4200
USDJPY,20060703,00:00:00,114.2800,114.0800,114.9200,114.7300
USDJPY,20060704,00:00:00,114.7300,114.3700,114.9100,114.9000
USDJPY,20060705,00:00:00,114.9000,114.5700,115.7600,115.6700
USDJPY,20060706,00:00:00,115.6700,114.8800,115.6700,115.1000
USDJPY,20060707,00:00:00,115.1000,113.8200,115.2600,113.9100
USDJPY,20060710,00:00:00,113.8600,113.4300,114.3300,114.2100
USDJPY,20060711,00:00:00,114.2000,113.9000,114.6600,114.2600
USDJPY,20060712,00:00:00,114.2600,114.1700,115.6900,115.4500
USDJPY,20060713,00:00:00,115.4500,114.9700,115.4800,115.3800
USDJPY,20060714,00:00:00,115.3700,115.3200,116.3700,116.1900
USDJPY,20060717,00:00:00,116.3600,116.1400,117.2600,117.1000
USDJPY,20060718,00:00:00,117.1000,116.6800,117.5600,117.2700
USDJPY,20060719,00:00:00,117.2800,116.6300,117.8600,116.8300
USDJPY,20060720,00:00:00,116.8300,116.5500,117.0900,117.0300
USDJPY,20060721,00:00:00,117.0300,115.7900,117.0300,116.1700
USDJPY,20060724,00:00:00,116.1200,116.1200,116.9000,116.6000
USDJPY,20060725,00:00:00,116.6000,116.5200,117.3700,117.1700
USDJPY,20060726,00:00:00,117.1700,116.1700,117.1700,116.3300
USDJPY,20060727,00:00:00,116.3300,115.2800,116.3900,115.7500
USDJPY,20060728,00:00:00,115.7500,114.5900,115.9900,114.7500
USDJPY,20060731,00:00:00,114.6500,114.1700,114.8100,114.6100
USDJPY,20060801,00:00:00,114.6100,114.4700,115.3400,114.6000
USDJPY,20060802,00:00:00,114.6100,114.2000,114.8500,114.6400
USDJPY,20060803,00:00:00,114.6400,114.5300,115.2800,114.9400
USDJPY,20060804,00:00:00,114.9400,113.9700,115.5100,114.3900
USDJPY,20060807,00:00:00,114.1900,114.1500,115.2000,115.1900
USDJPY,20060808,00:00:00,115.1900,114.5600,115.3400,115.3200
USDJPY,20060809,00:00:00,115.3200,114.7800,115.7100,115.3100
USDJPY,20060810,00:00:00,115.3100,114.6700,115.5800,115.2100
USDJPY,20060811,00:00:00,115.2100,115.1100,116.4100,116.2500
USDJPY,20060814,00:00:00,116.3400,116.1500,116.7200,116.6200
USDJPY,20060815,00:00:00,116.6200,115.8300,116.6900,116.0600
USDJPY,20060816,00:00:00,116.0600,115.6200,116.3500,115.8100
USDJPY,20060817,00:00:00,115.8100,115.1800,116.1400,116.0400
USDJPY,20060818,00:00:00,116.0400,115.4400,116.0600,115.7600
USDJPY,20060821,00:00:00,115.7500,115.3300,115.9500,115.9300
USDJPY,20060822,00:00:00,115.9300,115.9000,116.8200,116.4900
USDJPY,20060823,00:00:00,116.4800,116.0700,116.6100,116.3700
USDJPY,20060824,00:00:00,116.3700,116.1600,116.5600,116.4800
USDJPY,20060825,00:00:00,116.4800,116.4100,117.3800,117.2800
USDJPY,20060828,00:00:00,117.2700,116.8400,117.3100,117.1900
USDJPY,20060829,00:00:00,117.1900,116.5000,117.2100,116.6200
USDJPY,20060830,00:00:00,116.6200,116.5700,117.2500,117.1000
USDJPY,20060831,00:00:00,117.1000,116.9100,117.4500,117.3500
USDJPY,20060901,00:00:00,117.3500,117.0300,117.4500,117.0900
USDJPY,20060904,00:00:00,116.9400,115.8600,117.0000,116.1100
USDJPY,20060905,00:00:00,116.1100,115.5600,116.1800,116.1000
USDJPY,20060906,00:00:00,116.1000,115.9600,116.8700,116.6500
USDJPY,20060907,00:00:00,116.6500,115.9900,117.0200,116.4300
USDJPY,20060908,00:00:00,116.4300,116.0800,116.9900,116.8600
USDJPY,20060911,00:00:00,116.9000,116.5900,117.7500,117.6000
USDJPY,20060912,00:00:00,117.6000,117.3900,118.1200,117.8600
USDJPY,20060913,00:00:00,117.8500,117.3500,117.9900,117.4500
USDJPY,20060914,00:00:00,117.4500,117.3000,117.7500,117.5300
USDJPY,20060915,00:00:00,117.5300,117.2800,118.0800,117.5400
USDJPY,20060918,00:00:00,117.4500,117.4500,118.2600,117.9000
USDJPY,20060919,00:00:00,117.9000,116.9800,118.0900,117.6400
USDJPY,20060920,00:00:00,117.6400,116.9600,117.6700,117.3400
USDJPY,20060921,00:00:00,117.3400,116.2100,117.4500,116.3700
USDJPY,20060922,00:00:00,116.3700,116.0600,116.5800,116.5000
USDJPY,20060925,00:00:00,116.4300,116.1100,116.7200,116.5300
USDJPY,20060926,00:00:00,116.5300,116.2500,117.2100,117.0900
USDJPY,20060927,00:00:00,117.0900,116.8800,117.6200,117.4400
USDJPY,20060928,00:00:00,117.4400,117.3200,117.9200,117.7500
USDJPY,20060929,00:00:00,117.7500,117.5100,118.1600,118.1000
USDJPY,20061002,00:00:00,118.0800,117.5100,118.3600,117.7100
USDJPY,20061003,00:00:00,117.7000,117.3600,117.9500,117.9400
USDJPY,20061004,00:00:00,117.9400,117.7500,118.2500,117.8000
USDJPY,20061005,00:00:00,117.8000,117.4400,117.8500,117.7200
USDJPY,20061006,00:00:00,117.7200,117.6300,119.0700,118.9700
